num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,27,97,3,,BLRMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,143,26,19,,DPSPVG,Spain,1,0,1,5.33,0
1,Internet,RoundTrip,67,19,7,5.0,MELSGN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,59,60,6,,KTMPEN,Malaysia,1,0,0,4.75,1
1,Internet,RoundTrip,75,20,12,,MRUPER,Australia,1,0,1,7.42,0
2,Internet,RoundTrip,73,22,0,5.0,IKAOOL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,33,3,15,3.0,PUSSIN,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,143,6,9,4.0,HKTPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,129,88,2,5.0,HNDPEN,Japan,1,0,0,7.57,0
2,Mobile,RoundTrip,5,4,10,6.0,KIXTGG,Malaysia,1,1,0,7.0,1
1,Internet,RoundTrip,23,5,12,4.0,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,20,24,7,6.0,CTUSUB,China,1,0,0,4.72,0
2,Internet,RoundTrip,18,2,4,4.0,DMKICN,Thailand,0,0,0,6.62,0
1,Internet,RoundTrip,163,5,15,3.0,DMKKIX,Thailand,1,1,0,7.0,1
1,Internet,RoundTrip,4,61,6,5.0,PENSYD,Malaysia,1,1,0,8.58,0
4,Internet,RoundTrip,427,4,11,7.0,CTSDPS,Japan,1,1,1,8.67,0
1,Internet,RoundTrip,239,4,10,4.0,DPSKIX,Indonesia,1,0,0,7.0,1
1,Internet,RoundTrip,23,6,12,,ICNPER,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,24,21,8,,ICNSYD,South Korea,0,0,1,8.58,0
1,Internet,RoundTrip,29,68,23,,PERTPE,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,249,22,15,4.0,DMKMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,16,6,11,3.0,COKSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,38,5,9,,SYDTRZ,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,24,43,7,,CGKKIX,Indonesia,1,0,1,7.0,0
1,Internet,RoundTrip,60,3,8,,ICNSIN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,84,21,10,,COKSYD,Australia,1,1,0,8.58,0
3,Internet,RoundTrip,17,109,15,,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,2,5,7,,PENPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,17,4,5,3.0,HGHPEN,Malaysia,1,0,1,5.07,0
1,Internet,RoundTrip,4,27,7,4.0,SGNSYD,Australia,1,0,1,8.58,1
1,Internet,RoundTrip,95,40,11,5.0,KTMMFM,Macau,1,0,0,4.75,1
1,Internet,RoundTrip,5,17,2,3.0,KTMPEN,Malaysia,1,0,0,4.75,0
2,Internet,RoundTrip,83,6,13,5.0,DPSHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,74,31,12,3.0,CRKSYD,United States,1,0,0,8.58,0
1,Internet,RoundTrip,4,62,7,4.0,KTMPEN,Malaysia,1,0,0,4.75,1
1,Internet,RoundTrip,20,3,7,3.0,PENTPE,Malaysia,1,1,1,4.67,1
1,Internet,RoundTrip,84,3,11,5.0,DMKKIX,Thailand,0,1,0,7.0,0
1,Internet,RoundTrip,2,5,0,4.0,MNLOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,237,5,14,3.0,ICNMLE,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,22,4,13,5.0,PENPUS,Malaysia,0,1,0,6.33,0
2,Internet,RoundTrip,91,19,14,5.0,BKICTU,Malaysia,0,0,0,4.72,0
1,Internet,RoundTrip,95,83,6,3.0,AKLKUL,New Zealand,0,0,0,8.83,1
1,Mobile,RoundTrip,32,4,11,5.0,HNDLGK,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,16,29,17,3.0,MAAPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,10,36,2,5.0,CTUMYY,Malaysia,1,0,0,4.72,0
1,Internet,RoundTrip,8,120,16,4.0,DACSYD,Bangladesh,1,1,1,8.58,0
1,Internet,RoundTrip,11,29,4,3.0,KTMMFM,Macau,1,0,0,4.75,1
2,Mobile,RoundTrip,112,5,14,,PUSSYD,South Korea,1,0,1,8.58,0
1,Internet,RoundTrip,1,46,6,3.0,CNXPER,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,12,6,8,5.0,LGKPER,Australia,0,0,1,5.62,0
3,Internet,RoundTrip,4,4,4,4.0,AORICN,Malaysia,1,1,0,6.62,0
2,Mobile,RoundTrip,18,6,5,7.0,CTSDMK,Thailand,1,0,0,8.67,1
1,Internet,RoundTrip,17,6,12,4.0,ICNSIN,Singapore,1,0,0,6.62,1
5,Internet,RoundTrip,117,22,14,,COKOOL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,62,6,14,7.0,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,163,5,2,,DPSICN,South Korea,1,1,0,6.62,0
3,Mobile,RoundTrip,30,3,13,,PUSSIN,South Korea,0,0,0,6.33,0
4,Internet,RoundTrip,257,5,18,7.0,PEKPEN,Malaysia,1,0,0,6.42,1
1,Internet,RoundTrip,20,17,13,7.0,MELTPE,Taiwan,1,1,0,8.83,0
1,Internet,RoundTrip,2,2,7,5.0,PERTPE,Taiwan,0,0,0,5.62,0
2,Internet,RoundTrip,52,5,5,5.0,HKTPUS,South Korea,0,0,0,6.33,0
1,Mobile,RoundTrip,13,6,22,,PENTPE,Malaysia,1,0,0,4.67,1
1,Internet,RoundTrip,12,19,2,5.0,DMKOOL,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,120,4,14,7.0,CTULGK,China,1,0,0,4.72,0
1,Internet,RoundTrip,5,24,6,,ICNMEL,United States,1,0,0,8.83,0
2,Internet,RoundTrip,28,6,12,,CTUDPS,China,1,0,0,4.72,1
2,Internet,RoundTrip,232,122,9,,DELMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,17,5,1,,ICNPEN,Malaysia,1,0,1,6.62,1
1,Internet,RoundTrip,146,42,12,,BLRSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,38,23,14,4.0,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,57,126,9,5.0,CGKPEK,China,0,0,0,6.42,1
1,Internet,RoundTrip,1,5,13,3.0,ICNPER,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,142,6,21,5.0,KCHMEL,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,125,5,17,,DMKPEK,China,0,0,0,6.42,1
1,Internet,RoundTrip,23,4,14,3.0,DMKHND,Thailand,1,1,1,7.57,1
1,Internet,RoundTrip,284,17,15,7.0,SRGTPE,Taiwan,1,0,0,4.67,0
2,Internet,RoundTrip,103,27,11,,KCHSYD,Malaysia,0,0,0,8.58,0
3,Internet,RoundTrip,74,20,15,4.0,CTUSYD,China,0,0,1,8.58,0
1,Internet,RoundTrip,10,38,14,,CMBMEL,Sri Lanka,1,1,1,8.83,0
1,Internet,RoundTrip,6,41,18,,BLRMEL,India,1,1,1,8.83,0
2,Internet,RoundTrip,16,66,13,,DMKPER,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,169,5,14,3.0,KIXMLE,Japan,1,0,1,7.0,0
1,Internet,RoundTrip,75,30,12,,KLOOOL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,26,88,12,3.0,MELTPE,Taiwan,1,0,1,8.83,0
1,Internet,RoundTrip,33,154,2,,PERPNH,Australia,1,1,0,5.62,0
2,Internet,RoundTrip,63,4,0,5.0,PENPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,5,28,9,,AKLKUL,New Zealand,1,0,1,8.83,1
1,Internet,RoundTrip,126,1,16,6.0,CGKKIX,Japan,0,1,0,7.0,0
2,Internet,RoundTrip,39,5,3,3.0,AKLKUL,Malaysia,1,1,1,8.83,1
1,Mobile,RoundTrip,71,19,2,7.0,MELMNL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,24,47,11,,DELSUB,Indonesia,1,0,0,5.52,0
1,Internet,RoundTrip,241,29,22,7.0,HKTOOL,United States,0,0,0,8.83,0
6,Internet,RoundTrip,207,4,16,,KBVKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,169,3,13,3.0,OOLSIN,Singapore,0,0,1,8.83,0
3,Internet,RoundTrip,170,4,23,7.0,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,202,17,5,6.0,DELSGN,Vietnam,1,1,1,5.52,0
1,Internet,RoundTrip,81,4,10,6.0,KIXREP,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,28,26,9,3.0,TWUXIY,Malaysia,1,0,1,5.0,0
2,Mobile,RoundTrip,5,4,7,3.0,PENPVG,Malaysia,1,1,0,5.33,0
1,Internet,RoundTrip,13,5,6,3.0,MELPEN,Malaysia,1,0,1,8.83,1
3,Internet,RoundTrip,55,5,2,,HGHHKT,China,0,0,0,5.07,1
2,Internet,RoundTrip,65,5,5,6.0,DELDPS,India,1,0,1,5.52,0
2,Internet,RoundTrip,133,17,4,5.0,BKISYD,Malaysia,1,0,1,8.58,0
3,Internet,RoundTrip,11,27,4,,KNOTPE,Indonesia,1,0,0,4.67,0
1,Internet,RoundTrip,224,63,12,,AKLKUL,Iran,1,1,1,8.83,0
1,Internet,RoundTrip,175,4,0,4.0,ICNSIN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,320,6,1,,KLOMEL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,17,19,12,,PENTPE,Malaysia,1,0,0,4.67,1
1,Internet,RoundTrip,10,3,7,7.0,CTSSIN,Japan,0,0,0,8.67,0
1,Internet,RoundTrip,20,6,10,,HKGOOL,Hong Kong,1,0,1,8.83,0
1,Internet,RoundTrip,165,97,8,,COKPER,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,15,56,14,,ICNPER,Australia,1,0,0,6.62,0
2,Internet,RoundTrip,36,4,9,,KCHPER,Malaysia,0,0,0,5.62,0
2,Mobile,RoundTrip,17,23,12,5.0,HYDSYD,India,1,1,1,8.58,0
3,Internet,RoundTrip,64,23,0,5.0,MNLOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,67,4,2,7.0,KIXPEN,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,8,5,4,6.0,PENTPE,Malaysia,0,0,1,4.67,0
2,Internet,RoundTrip,220,18,2,,HNDMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,3,73,2,,MELMNL,Philippines,1,1,1,8.83,0
2,Internet,RoundTrip,225,5,1,7.0,CGKPEK,Indonesia,1,0,0,6.42,0
2,Internet,RoundTrip,175,6,14,6.0,ICNMYY,Brunei,1,0,0,6.62,0
1,Internet,RoundTrip,86,34,10,,PERPNH,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,102,3,11,,DMKKIX,Japan,0,0,1,7.0,1
1,Internet,RoundTrip,189,21,20,7.0,DMKOOL,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,68,20,5,4.0,PVGSYD,Australia,1,0,1,8.58,1
2,Internet,RoundTrip,107,6,7,,ICNSIN,South Korea,1,1,1,6.62,0
1,Mobile,RoundTrip,10,47,6,,DELDPS,India,0,0,1,5.52,0
1,Internet,RoundTrip,25,4,6,5.0,DMKKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,122,19,3,4.0,DELPER,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,161,5,15,3.0,CGKKIX,Indonesia,1,0,0,7.0,1
2,Internet,RoundTrip,113,22,9,,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,39,46,22,7.0,DELOOL,(not set),1,1,0,8.83,0
1,Internet,RoundTrip,27,30,1,,JHBKTM,Malaysia,1,0,0,4.75,1
3,Internet,RoundTrip,133,5,7,7.0,DELSIN,India,1,0,1,5.52,0
1,Internet,RoundTrip,11,6,15,,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,38,23,20,4.0,PEKSYD,China,1,0,0,8.58,0
2,Internet,RoundTrip,220,20,7,3.0,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,296,3,23,,HKGPER,Hong Kong,0,1,1,5.62,0
2,Internet,RoundTrip,142,6,11,,ICNSIN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,27,35,0,4.0,MELSGN,Australia,1,0,0,8.83,0
2,Internet,OneWay,97,25,4,,OOLPUS,South Korea,1,1,1,8.83,0
1,Mobile,RoundTrip,104,87,3,4.0,PVGSYD,China,1,0,0,8.58,0
1,Internet,RoundTrip,87,3,8,,PEKSUB,Indonesia,0,0,0,6.42,0
3,Internet,RoundTrip,377,6,9,7.0,KIXSUB,Indonesia,1,0,0,7.0,1
5,Internet,CircleTrip,57,21,1,,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,73,5,13,,DPSPVG,South Korea,0,0,0,5.33,0
2,Internet,RoundTrip,261,4,2,,DMKKIX,Thailand,1,1,0,7.0,1
1,Internet,RoundTrip,40,22,13,4.0,PERSZX,China,1,0,1,5.62,1
1,Internet,RoundTrip,135,20,3,7.0,DMKOOL,Australia,0,0,1,8.83,0
1,Mobile,RoundTrip,7,18,23,5.0,BTUICN,Singapore,1,0,0,6.62,0
1,Internet,RoundTrip,71,62,4,3.0,CEBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,22,26,3,4.0,CTSDMK,Thailand,1,0,0,8.67,0
1,Internet,RoundTrip,10,53,10,7.0,BKIOOL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,26,49,13,5.0,CMBICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,151,89,8,3.0,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,53,52,6,,BWNMEL,Brunei,0,0,0,8.83,0
2,Internet,RoundTrip,135,54,13,,CCUSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,77,23,7,6.0,CGKPUS,Indonesia,1,0,0,6.33,1
1,Mobile,RoundTrip,1,28,6,4.0,MELPNH,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,260,6,16,3.0,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,47,17,23,,PERSGN,Indonesia,1,0,1,5.62,0
1,Internet,RoundTrip,28,6,7,4.0,AORKIX,Japan,1,1,1,7.0,0
2,Internet,RoundTrip,40,61,6,,PERTPE,Taiwan,1,0,0,5.62,0
4,Internet,RoundTrip,277,22,8,7.0,CMBPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,61,29,2,,HYDPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,18,28,10,3.0,OOLPEK,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,75,5,3,4.0,ICNPER,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,129,20,7,4.0,OOLSBW,Malaysia,1,0,0,8.83,0
1,Mobile,RoundTrip,42,41,5,,IKAPEK,China,0,0,0,8.15,0
1,Internet,RoundTrip,71,6,14,4.0,MELTPE,Taiwan,1,1,1,8.83,0
3,Internet,RoundTrip,77,28,9,5.0,SYDTRZ,Australia,1,0,1,8.58,0
2,Internet,RoundTrip,37,21,1,,ICNSYD,Australia,1,0,1,8.58,0
2,Mobile,RoundTrip,123,30,22,,COKSYD,Australia,1,0,1,8.58,0
1,Mobile,RoundTrip,62,3,7,5.0,PENPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,47,17,3,6.0,AKLKUL,Malaysia,1,0,0,8.83,1
2,Mobile,RoundTrip,45,6,1,6.0,CGKPER,Indonesia,1,1,0,5.62,1
3,Internet,RoundTrip,50,5,10,4.0,PERTPE,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,218,27,6,,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,20,27,16,5.0,KNOTPE,Taiwan,1,1,1,4.67,0
9,Internet,RoundTrip,109,5,8,,LGKPVG,Taiwan,1,0,1,5.33,0
1,Mobile,RoundTrip,77,17,8,3.0,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,240,3,3,5.0,DMKICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,49,17,11,7.0,ICNPER,Australia,1,1,1,6.62,0
1,Internet,RoundTrip,36,31,7,5.0,AKLKUL,New Zealand,0,0,0,8.83,0
1,Mobile,RoundTrip,19,5,5,5.0,MELTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,18,6,15,,HKGPER,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,27,6,6,7.0,MNLOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,54,27,5,,HKGMEL,Hong Kong,1,0,0,8.83,1
1,Internet,RoundTrip,6,31,1,3.0,CTUTGG,Malaysia,1,0,0,4.72,0
2,Internet,RoundTrip,144,6,10,,CGKICN,Indonesia,1,1,0,6.62,0
2,Internet,RoundTrip,203,17,10,4.0,MELREP,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,10,4,6,,DMKPER,Australia,1,0,1,5.62,1
1,Internet,RoundTrip,55,6,13,6.0,CGKHGH,China,0,0,0,5.07,0
2,Internet,RoundTrip,249,4,16,7.0,ICNSIN,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,28,4,8,3.0,DMKPER,Laos,0,0,0,5.62,0
2,Internet,RoundTrip,64,3,14,5.0,KIXREP,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,113,4,11,3.0,JOGKIX,Japan,0,0,1,7.0,0
1,Internet,RoundTrip,14,5,1,3.0,PERPNH,Malaysia,0,1,0,5.62,0
2,Internet,RoundTrip,69,5,13,3.0,KIXSIN,Japan,1,0,1,7.0,0
2,Internet,RoundTrip,146,5,12,,ICNMLE,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,109,21,8,3.0,CTSPEN,Malaysia,0,0,0,8.67,0
2,Internet,RoundTrip,79,6,8,4.0,ICNMLE,Japan,1,1,1,6.62,0
3,Internet,RoundTrip,35,6,6,,MLETPE,Taiwan,1,0,1,4.67,0
1,Internet,RoundTrip,47,17,5,5.0,CGKKIX,Japan,1,1,1,7.0,1
1,Internet,RoundTrip,84,5,8,,HKTHND,Japan,1,1,1,7.57,1
1,Internet,RoundTrip,18,29,4,,PERTPE,Australia,1,0,0,5.62,0
3,Internet,RoundTrip,76,5,8,7.0,KIXREP,Cambodia,1,0,0,7.0,1
1,Internet,RoundTrip,211,39,5,3.0,MAAMEL,India,1,0,0,8.83,0
2,Internet,RoundTrip,144,5,6,3.0,ICNSIN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,17,58,5,6.0,COKSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,23,19,2,6.0,HKTSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,142,4,12,,AKLKUL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,52,42,6,5.0,KTMPEN,Malaysia,1,0,0,4.75,0
1,Internet,RoundTrip,22,1,3,5.0,DACSYD,Switzerland,1,1,1,8.58,0
1,Internet,RoundTrip,27,27,22,3.0,PERPNH,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,198,6,16,7.0,CGKKIX,Indonesia,1,0,0,7.0,1
1,Internet,RoundTrip,31,19,7,,DMKPER,Australia,1,0,1,5.62,0
1,Mobile,RoundTrip,29,25,12,5.0,CGKICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,64,5,3,3.0,DMKPER,Malaysia,1,0,0,5.62,0
1,Internet,RoundTrip,376,26,14,,BDOKIX,Japan,1,1,1,7.0,1
1,Internet,RoundTrip,27,18,4,3.0,HNDPER,Australia,1,0,1,7.57,0
1,Internet,RoundTrip,68,25,18,3.0,DMKSYD,United States,1,0,0,8.58,0
1,Internet,RoundTrip,45,21,2,6.0,MAASYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,57,5,11,6.0,JHBMEL,Malaysia,0,0,0,8.83,1
1,Internet,RoundTrip,9,19,2,,DMKPER,Australia,0,1,1,5.62,0
2,Internet,CircleTrip,58,33,10,,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,2,1,10,5.0,PENTPE,Malaysia,0,0,0,4.67,1
2,Mobile,RoundTrip,14,4,4,5.0,PVGSUB,Indonesia,1,0,1,5.33,1
1,Mobile,RoundTrip,33,4,16,3.0,CGKICN,South Korea,0,0,0,6.62,1
1,Mobile,RoundTrip,20,103,11,4.0,HYDSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,247,41,11,,CCUSYD,Australia,1,0,1,8.58,0
2,Mobile,RoundTrip,14,4,12,4.0,CGKCTS,Indonesia,1,0,0,8.67,0
1,Internet,RoundTrip,164,38,14,5.0,AKLKUL,Malaysia,1,1,1,8.83,1
2,Internet,RoundTrip,232,3,7,4.0,MELSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,26,38,3,4.0,MELTPE,Australia,1,0,1,8.83,0
3,Internet,RoundTrip,213,23,4,5.0,DMKOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,115,152,6,7.0,COKICN,South Korea,1,0,1,6.62,0
1,Mobile,RoundTrip,18,4,1,,BDOICN,South Korea,0,1,1,6.62,0
2,Internet,RoundTrip,104,6,3,4.0,MELSIN,Singapore,1,1,1,8.83,0
1,Internet,RoundTrip,44,89,13,4.0,MYYPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,19,22,22,4.0,DELMEL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,153,30,8,7.0,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,43,4,11,3.0,PNHSYD,Australia,1,0,0,8.58,1
2,Internet,RoundTrip,90,17,5,3.0,OOLURT,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,232,36,4,7.0,MELMRU,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,114,17,4,,PVGSYD,China,1,0,1,8.58,0
1,Internet,RoundTrip,81,4,3,7.0,MNLSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,47,6,10,6.0,BKIICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,11,5,7,,CGKDEL,Indonesia,0,0,0,5.52,0
1,Internet,RoundTrip,16,5,2,,ICNSIN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,46,21,12,3.0,PENPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,84,22,3,,MELTPE,Australia,1,0,0,8.83,0
3,Internet,RoundTrip,127,5,14,5.0,HGHKBR,China,1,0,0,5.07,0
2,Internet,RoundTrip,93,6,3,5.0,DPSHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,62,89,2,,OOLSGN,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,24,27,11,7.0,ICNMEL,Australia,0,0,0,8.83,0
3,Internet,RoundTrip,30,6,23,3.0,MLEPEK,China,1,0,0,6.42,0
1,Mobile,RoundTrip,23,3,4,3.0,KIXSIN,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,8,27,8,,MELSGN,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,44,5,5,,DMKPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,42,6,17,7.0,DPSPUS,South Korea,1,0,0,6.33,0
1,Mobile,RoundTrip,30,22,13,4.0,SGNSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,17,21,10,,KNOTPE,Taiwan,1,0,0,4.67,0
3,Internet,RoundTrip,22,3,17,,PVGSGN,Vietnam,1,0,0,5.33,1
1,Internet,RoundTrip,134,6,13,,PEKSIN,China,0,0,0,6.42,0
1,Internet,RoundTrip,1,4,3,,PENPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,277,5,12,4.0,DPSTPE,Taiwan,0,0,0,4.67,0
8,Internet,RoundTrip,261,22,14,,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,113,6,7,3.0,CGKCTS,Indonesia,1,1,0,8.67,1
1,Internet,RoundTrip,90,29,12,6.0,MAAMEL,Australia,0,0,1,8.83,0
3,Internet,RoundTrip,147,6,1,,ICNJHB,Malaysia,1,1,1,6.62,1
1,Internet,RoundTrip,11,89,6,3.0,DMKOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,208,5,1,5.0,AKLKUL,Malaysia,0,0,0,8.83,0
4,Internet,RoundTrip,17,6,1,5.0,KNOPUS,South Korea,1,1,1,6.33,0
1,Internet,RoundTrip,76,5,8,3.0,DMKKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,105,21,8,,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,8,19,12,,PERPNH,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,115,28,1,3.0,PNHSYD,Australia,1,1,0,8.58,0
2,Internet,RoundTrip,29,35,5,,OOLPNH,Cambodia,1,1,1,8.83,0
1,Internet,RoundTrip,47,22,9,,MELSGN,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,203,5,8,7.0,ICNSYD,South Korea,1,0,1,8.58,0
2,Internet,RoundTrip,22,5,5,6.0,HKTSYD,Australia,1,1,0,8.58,0
1,Internet,RoundTrip,3,17,2,5.0,DMKKIX,Japan,1,0,0,7.0,0
4,Internet,RoundTrip,20,6,14,3.0,CTUMLE,China,1,0,0,4.72,1
1,Internet,RoundTrip,96,21,14,,SGNSYD,Australia,0,1,1,8.58,0
1,Internet,RoundTrip,2,4,6,,BWNSYD,Australia,0,1,1,8.58,0
2,Internet,RoundTrip,10,4,15,6.0,KBVKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,290,6,8,7.0,DMKKIX,Thailand,0,0,0,7.0,1
1,Internet,RoundTrip,7,2,15,5.0,PENTPE,Singapore,0,0,0,4.67,0
2,Internet,RoundTrip,120,4,17,,DPSICN,South Korea,0,1,1,6.62,1
1,Internet,RoundTrip,188,17,3,4.0,KBVPER,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,40,5,12,,ICNMLE,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,13,30,18,,DELPNH,Spain,1,1,1,5.52,0
2,Internet,RoundTrip,358,21,2,,SGNSYD,Australia,1,1,0,8.58,0
1,Internet,RoundTrip,181,54,6,,MELPEN,Malaysia,1,0,1,8.83,1
2,Mobile,RoundTrip,18,4,12,7.0,HKTHND,Japan,0,1,1,7.57,0
1,Internet,RoundTrip,6,85,2,3.0,KIXMYY,Malaysia,1,0,1,7.0,0
3,Internet,RoundTrip,106,5,9,4.0,MELPEN,Malaysia,1,1,1,8.83,0
3,Internet,RoundTrip,46,4,18,,PEKPEN,Malaysia,1,1,1,6.42,0
1,Internet,RoundTrip,86,32,0,,DACSYD,Australia,1,0,0,8.58,0
1,Mobile,RoundTrip,152,6,5,6.0,KCHPER,Malaysia,1,0,0,5.62,1
2,Internet,RoundTrip,184,4,10,4.0,KIXLGK,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,155,20,6,,OOLPNH,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,93,5,5,3.0,DPSTPE,Taiwan,1,0,0,4.67,0
3,Internet,RoundTrip,36,56,2,5.0,ICNTRZ,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,82,18,17,,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,2,3,7,,CGKPER,Indonesia,0,1,1,5.62,1
